geneid	fiveprime	threeprime	Class
PHYBOEH_002902	316	248	NA
PHYBOEH_002903	1024	316	NA
PHYBOEH_002904	284	1024	NA
PHYBOEH_002905	302	284	NA
PHYBOEH_002906	12641	302	NA
PHYBOEH_002907	2292	12641	NA
PHYBOEH_002908	98	2292	NA
PHYBOEH_002909	333	98	NA
PHYBOEH_002910	1329	333	NA
PHYBOEH_002911	NA	1329	NA
PHYBOEH_002915	1099	NA	NA
PHYBOEH_002916	177	1099	NA
PHYBOEH_002917	595	177	NA
PHYBOEH_002918	588	595	NA
PHYBOEH_002919	224	588	NA
PHYBOEH_002920	932	224	NA
PHYBOEH_002921	471	932	NA
PHYBOEH_002922	68	471	NA
PHYBOEH_002923	6146	68	NA
PHYBOEH_002924	1981	6146	NA
PHYBOEH_002925	2530	1981	NA
PHYBOEH_002926	438	2530	NA
PHYBOEH_002927	140	438	NA
PHYBOEH_002928	810	140	NA
PHYBOEH_002929	697	810	NA
PHYBOEH_002930	319	697	NA
PHYBOEH_002931	180	319	NA
PHYBOEH_002932	323	180	NA
PHYBOEH_002933	473	323	BUSCO
PHYBOEH_002934	1480	473	NA
PHYBOEH_002935	NA	1480	NA
PHYBOEH_002938	75	NA	NA
PHYBOEH_002939	515	75	NA
PHYBOEH_002940	55	515	NA
PHYBOEH_002941	1684	55	NA
PHYBOEH_002942	192	1684	NA
PHYBOEH_002943	253	192	NA
PHYBOEH_002944	204	253	NA
PHYBOEH_002945	628	204	NA
PHYBOEH_002946	478	628	NA
PHYBOEH_002947	423	478	NA
PHYBOEH_002948	188	423	NA
PHYBOEH_002949	160	188	NA
PHYBOEH_002950	1147	160	NA
PHYBOEH_002951	2631	1147	NA
PHYBOEH_002952	243	2631	NA
PHYBOEH_002953	132	243	NA
PHYBOEH_002954	362	132	NA
PHYBOEH_002955	94	362	NA
PHYBOEH_002956	5301	94	NA
PHYBOEH_002957	NA	5301	NA
PHYBOEH_003005	295	NA	NA
PHYBOEH_003006	4285	295	RXLR
PHYBOEH_003007	78	4285	NA
PHYBOEH_003008	103	78	NA
PHYBOEH_003009	106	103	NA
PHYBOEH_003010	18	106	NA
PHYBOEH_003011	143	18	NA
PHYBOEH_003012	389	143	NA
PHYBOEH_003013	331	389	NA
PHYBOEH_003014	740	331	NA
PHYBOEH_003015	219	740	NA
PHYBOEH_003016	235	219	BUSCO
PHYBOEH_003017	118	235	NA
PHYBOEH_003018	316	118	NA
PHYBOEH_003019	171	316	NA
PHYBOEH_003020	150	171	NA
PHYBOEH_003021	413	150	NA
PHYBOEH_003022	248	413	NA
PHYBOEH_003023	248	248	NA
PHYBOEH_003024	1021	248	NA
PHYBOEH_003025	817	1021	NA
PHYBOEH_003026	206	817	NA
PHYBOEH_003027	190	206	NA
PHYBOEH_003028	325	190	NA
PHYBOEH_003029	1169	325	NA
PHYBOEH_003030	177	1169	NA
PHYBOEH_003031	NA	177	NA
PHYBOEH_003032	2371	NA	NA
PHYBOEH_003033	1943	2371	NA
PHYBOEH_003034	1051	1943	NA
PHYBOEH_003035	5706	1051	NA
PHYBOEH_003036	319	5706	NA
PHYBOEH_003037	497	319	NA
PHYBOEH_003038	310	497	NA
PHYBOEH_003039	1885	310	NA
PHYBOEH_003040	368	1885	NA
PHYBOEH_003041	189	368	NA
PHYBOEH_003042	174	189	NA
PHYBOEH_003043	1117	174	NA
PHYBOEH_003044	1444	1117	RXLR
PHYBOEH_003045	909	1444	NA
PHYBOEH_003046	240	909	NA
PHYBOEH_003047	88	240	NA
PHYBOEH_003048	74	88	NA
PHYBOEH_003049	223	74	NA
PHYBOEH_003050	NA	223	NA
PHYBOEH_003053	1831	NA	NA
PHYBOEH_003054	2599	1831	NA
PHYBOEH_003055	444	2599	NA
PHYBOEH_003056	212	444	NA
PHYBOEH_003057	177	212	NA
PHYBOEH_003058	162	177	NA
PHYBOEH_003059	140	162	NA
PHYBOEH_003060	610	140	NA
PHYBOEH_003061	136	610	NA
PHYBOEH_003062	3162	136	NA
PHYBOEH_003063	1526	3162	NA
PHYBOEH_003064	355	1526	NA
PHYBOEH_003065	1078	355	NA
PHYBOEH_003066	280	1078	NA
PHYBOEH_003067	598	280	BUSCO
PHYBOEH_003068	1787	598	NA
PHYBOEH_003069	780	1787	NA
PHYBOEH_003070	NA	780	NA
PHYBOEH_003073	893	NA	NA
PHYBOEH_003074	163	893	NA
PHYBOEH_003075	123	163	NA
PHYBOEH_003076	57	123	NA
PHYBOEH_003077	312	57	NA
PHYBOEH_003078	226	312	NA
PHYBOEH_003079	111	226	NA
PHYBOEH_003080	210	111	NA
PHYBOEH_003081	1007	210	NA
PHYBOEH_003082	123	1007	NA
PHYBOEH_003083	151	123	NA
PHYBOEH_003084	3299	151	NA
PHYBOEH_003085	114	3299	BUSCO
PHYBOEH_003086	1282	114	NA
PHYBOEH_003087	382	1282	NA
PHYBOEH_003088	511	382	NA
PHYBOEH_003089	260	511	NA
PHYBOEH_003090	390	260	NA
PHYBOEH_003091	80	390	NA
PHYBOEH_003092	NA	80	NA
PHYBOEH_003094	316	NA	NA
PHYBOEH_003095	193	316	NA
PHYBOEH_003096	1156	193	NA
PHYBOEH_003097	151	1156	NA
PHYBOEH_003098	290	151	NA
PHYBOEH_003099	595	290	NA
PHYBOEH_003100	652	595	NA
PHYBOEH_003101	62	652	NA
PHYBOEH_003102	437	62	NA
PHYBOEH_003103	842	437	BUSCO
PHYBOEH_003104	285	842	NA
PHYBOEH_003105	871	285	NA
PHYBOEH_003106	354	871	NA
PHYBOEH_003107	1390	354	NA
PHYBOEH_003108	797	1390	NA
PHYBOEH_003109	2275	797	NA
PHYBOEH_003110	264	2275	NA
PHYBOEH_003111	165	264	NA
PHYBOEH_003112	688	165	NA
PHYBOEH_003113	131	688	NA
PHYBOEH_003114	NA	131	NA
PHYBOEH_003117	508	NA	NA
PHYBOEH_003118	1014	508	NA
PHYBOEH_003119	191	1014	NA
PHYBOEH_003120	1974	191	NA
PHYBOEH_003121	1577	1974	NA
PHYBOEH_003122	285	1577	NA
PHYBOEH_003123	1268	285	NA
PHYBOEH_003124	2925	1268	NA
PHYBOEH_003125	494	2925	NA
PHYBOEH_003126	1026	494	NA
PHYBOEH_003127	2911	1026	NA
PHYBOEH_003128	66	2911	NA
PHYBOEH_003129	570	66	NA
PHYBOEH_003130	192	570	NA
PHYBOEH_003131	780	192	NA
PHYBOEH_003132	488	780	NA
PHYBOEH_003133	61	488	NA
PHYBOEH_003134	117	61	NA
PHYBOEH_003135	248	117	NA
PHYBOEH_003136	169	248	NA
PHYBOEH_003137	1410	169	NA
PHYBOEH_003138	1243	1410	NA
PHYBOEH_003139	147	1243	NA
PHYBOEH_003140	NA	147	NA
PHYBOEH_003142	179	NA	NA
PHYBOEH_003143	4157	179	NA
PHYBOEH_003144	975	4157	NA
PHYBOEH_003145	701	975	NA
PHYBOEH_003146	386	701	NA
PHYBOEH_003147	3963	386	NA
PHYBOEH_003148	3189	3963	RXLR
PHYBOEH_003149	155	3189	NA
PHYBOEH_003150	500	155	NA
PHYBOEH_003151	243	500	NA
PHYBOEH_003152	1829	243	NA
PHYBOEH_003153	9987	1829	NA
PHYBOEH_003154	487	9987	NA
PHYBOEH_003155	412	487	NA
PHYBOEH_003156	168	412	NA
PHYBOEH_003157	51	168	NA
PHYBOEH_003158	3524	51	NA
PHYBOEH_003159	2767	3524	NA
PHYBOEH_003160	NA	2767	RXLR
PHYBOEH_003161	125	NA	NA
PHYBOEH_003162	9132	125	NA
PHYBOEH_003163	97	9132	NA
PHYBOEH_003164	3016	97	NA
PHYBOEH_003165	141	3016	NA
PHYBOEH_003166	1411	141	NA
PHYBOEH_003167	118	1411	NA
PHYBOEH_003168	2580	118	NA
PHYBOEH_003169	149	2580	NA
PHYBOEH_003170	6609	149	NA
PHYBOEH_003171	NA	6609	NA
PHYBOEH_003173	845	NA	NA
PHYBOEH_003174	569	845	NA
PHYBOEH_003175	4112	569	NA
PHYBOEH_003176	347	4112	NA
PHYBOEH_003177	150	347	NA
PHYBOEH_003178	104	150	NA
PHYBOEH_003179	244	104	NA
PHYBOEH_003180	448	244	NA
PHYBOEH_003181	269	448	NA
PHYBOEH_003182	362	269	NA
PHYBOEH_003183	2402	362	NA
PHYBOEH_003184	205	2402	NA
PHYBOEH_003185	1674	205	NA
PHYBOEH_003186	210	1674	NA
PHYBOEH_003187	296	210	RXLR
PHYBOEH_003188	175	296	NA
PHYBOEH_003189	211	175	NA
PHYBOEH_003190	96	211	NA
PHYBOEH_003191	NA	96	NA
PHYBOEH_003193	369	NA	NA
PHYBOEH_003194	447	369	NA
PHYBOEH_003195	988	447	NA
PHYBOEH_003196	477	988	NA
PHYBOEH_003197	199	477	NA
PHYBOEH_003198	3859	199	NA
PHYBOEH_003199	2283	3859	NA
PHYBOEH_003200	807	2283	NA
PHYBOEH_003201	134	807	NA
PHYBOEH_003202	1611	134	NA
PHYBOEH_003203	183	1611	NA
PHYBOEH_003204	1989	183	NA
PHYBOEH_003205	722	1989	NA
PHYBOEH_003206	2084	722	NA
PHYBOEH_003207	92	2084	NA
PHYBOEH_003208	842	92	NA
PHYBOEH_003209	NA	842	NA
PHYBOEH_003271	1416	NA	NA
PHYBOEH_003272	437	1416	NA
PHYBOEH_003273	331	437	NA
PHYBOEH_003274	1750	331	NA
PHYBOEH_003275	132	1750	NA
PHYBOEH_003276	219	132	NA
PHYBOEH_003277	301	219	NA
PHYBOEH_003278	1927	301	NA
PHYBOEH_003279	2661	1927	NA
PHYBOEH_003280	608	2661	NA
PHYBOEH_003281	237	608	NA
PHYBOEH_003282	262	237	NA
PHYBOEH_003283	1067	262	NA
PHYBOEH_003284	447	1067	NA
PHYBOEH_003285	142	447	NA
PHYBOEH_003286	2300	142	NA
PHYBOEH_003287	NA	2300	RXLR
PHYBOEH_003290	256	NA	NA
PHYBOEH_003291	705	256	NA
PHYBOEH_003292	10244	705	NA
PHYBOEH_003293	2274	10244	NA
PHYBOEH_003294	175	2274	NA
PHYBOEH_003295	330	175	NA
PHYBOEH_003296	406	330	NA
PHYBOEH_003297	1320	406	NA
PHYBOEH_003298	345	1320	NA
PHYBOEH_003299	155	345	NA
PHYBOEH_003300	504	155	NA
PHYBOEH_003301	108	504	NA
PHYBOEH_003302	147	108	NA
PHYBOEH_003303	122	147	NA
PHYBOEH_003304	233	122	NA
PHYBOEH_003305	168	233	NA
PHYBOEH_003306	233	168	NA
PHYBOEH_003307	650	233	NA
PHYBOEH_003308	NA	650	NA
PHYBOEH_003309	568	NA	NA
PHYBOEH_003310	410	568	NA
PHYBOEH_003311	4881	410	NA
PHYBOEH_003312	180	4881	NA
PHYBOEH_003313	6930	180	NA
PHYBOEH_003314	890	6930	NA
PHYBOEH_003315	342	890	NA
PHYBOEH_003316	218	342	NA
PHYBOEH_003317	2087	218	NA
PHYBOEH_003318	492	2087	NA
PHYBOEH_003319	1991	492	NA
PHYBOEH_003320	795	1991	NA
PHYBOEH_003321	434	795	NA
PHYBOEH_003322	133	434	NA
PHYBOEH_003323	296	133	NA
PHYBOEH_003324	197	296	NA
PHYBOEH_003325	1879	197	NA
PHYBOEH_003326	NA	1879	NA
PHYBOEH_003328	2181	NA	NA
PHYBOEH_003329	287	2181	NA
PHYBOEH_003330	1012	287	NA
PHYBOEH_003331	563	1012	NA
PHYBOEH_003332	996	563	NA
PHYBOEH_003333	1728	996	NA
PHYBOEH_003334	2942	1728	NA
PHYBOEH_003335	692	2942	NA
PHYBOEH_003336	1832	692	NA
PHYBOEH_003337	651	1832	NA
PHYBOEH_003338	1709	651	NA
PHYBOEH_003339	10	1709	NA
PHYBOEH_003340	979	10	NA
PHYBOEH_003341	6420	979	NA
PHYBOEH_003342	NA	6420	NA
PHYBOEH_003346	3236	NA	NA
PHYBOEH_003347	787	3236	NA
PHYBOEH_003348	767	787	NA
PHYBOEH_003349	929	767	NA
PHYBOEH_003350	714	929	NA
PHYBOEH_003351	331	714	NA
PHYBOEH_003352	124	331	NA
PHYBOEH_003353	6974	124	NA
PHYBOEH_003354	1872	6974	NA
PHYBOEH_003355	1313	1872	NA
PHYBOEH_003356	551	1313	NA
PHYBOEH_003357	107	551	NA
PHYBOEH_003358	1165	107	NA
PHYBOEH_003359	168	1165	NA
PHYBOEH_003360	153	168	NA
PHYBOEH_003361	300	153	NA
PHYBOEH_003362	4282	300	NA
PHYBOEH_003363	128	4282	NA
PHYBOEH_003364	42	128	NA
PHYBOEH_003365	91	42	NA
PHYBOEH_003366	1342	91	NA
PHYBOEH_003367	NA	1342	NA
PHYBOEH_003370	789	NA	NA
PHYBOEH_003371	1541	789	NA
PHYBOEH_003372	1799	1541	NA
PHYBOEH_003373	3773	1799	NA
PHYBOEH_003374	1634	3773	NA
PHYBOEH_003375	864	1634	NA
PHYBOEH_003376	193	864	NA
PHYBOEH_003377	7484	193	RXLR
PHYBOEH_003378	160	7484	BUSCO
PHYBOEH_003379	137	160	NA
PHYBOEH_003380	1097	137	NA
PHYBOEH_003381	85	1097	NA
PHYBOEH_003382	642	85	NA
PHYBOEH_003383	866	642	NA
PHYBOEH_003384	3103	866	NA
PHYBOEH_003385	NA	3103	NA
PHYBOEH_003386	2382	NA	NA
PHYBOEH_003387	651	2382	NA
PHYBOEH_003388	103	651	NA
PHYBOEH_003389	2456	103	NA
PHYBOEH_003390	926	2456	NA
PHYBOEH_003391	195	926	NA
PHYBOEH_003392	246	195	NA
PHYBOEH_003393	172	246	NA
PHYBOEH_003394	180	172	NA
PHYBOEH_003395	3116	180	BUSCO
PHYBOEH_003396	756	3116	RXLR
PHYBOEH_003397	2346	756	NA
PHYBOEH_003398	130	2346	RXLR
PHYBOEH_003399	325	130	NA
PHYBOEH_003400	185	325	NA
PHYBOEH_003401	61	185	NA
PHYBOEH_003402	334	61	NA
PHYBOEH_003403	145	334	RXLR
PHYBOEH_003404	202	145	NA
PHYBOEH_003405	4170	202	NA
PHYBOEH_003406	317	4170	NA
PHYBOEH_003407	NA	317	NA
PHYBOEH_003411	174	NA	NA
PHYBOEH_003412	415	174	NA
PHYBOEH_003413	535	415	NA
PHYBOEH_003414	930	535	NA
PHYBOEH_003415	1230	930	NA
PHYBOEH_003416	123	1230	NA
PHYBOEH_003417	886	123	NA
PHYBOEH_003418	721	886	NA
PHYBOEH_003419	333	721	NA
PHYBOEH_003420	1657	333	NA
PHYBOEH_003421	242	1657	NA
PHYBOEH_003422	1361	242	NA
PHYBOEH_003423	469	1361	NA
PHYBOEH_003424	4815	469	NA
PHYBOEH_003425	1060	4815	NA
PHYBOEH_003426	2183	1060	RXLR
PHYBOEH_003427	2159	2183	RXLR
PHYBOEH_003428	NA	2159	RXLR
PHYBOEH_003433	268	NA	NA
PHYBOEH_003434	36	268	NA
PHYBOEH_003435	10150	36	NA
PHYBOEH_003436	3696	10150	NA
PHYBOEH_003437	162	3696	NA
PHYBOEH_003438	44	162	NA
PHYBOEH_003439	238	44	NA
PHYBOEH_003440	126	238	NA
PHYBOEH_003441	1387	126	NA
PHYBOEH_003442	6830	1387	RXLR
PHYBOEH_003443	2884	6830	RXLR
PHYBOEH_003444	1949	2884	RXLR
PHYBOEH_003445	161	1949	NA
PHYBOEH_003446	2208	161	NA
PHYBOEH_003447	NA	2208	NA
PHYBOEH_003449	2130	NA	NA
PHYBOEH_003450	381	2130	NA
PHYBOEH_003451	97	381	NA
PHYBOEH_003452	2880	97	NA
PHYBOEH_003453	841	2880	NA
PHYBOEH_003454	5218	841	NA
PHYBOEH_003455	196	5218	NA
PHYBOEH_003456	73	196	NA
PHYBOEH_003457	248	73	NA
PHYBOEH_003458	105	248	NA
PHYBOEH_003459	1665	105	NA
PHYBOEH_003460	251	1665	NA
PHYBOEH_003461	393	251	NA
PHYBOEH_003462	135	393	NA
PHYBOEH_003463	1254	135	NA
PHYBOEH_003464	1762	1254	NA
PHYBOEH_003465	2225	1762	NA
PHYBOEH_003466	519	2225	NA
PHYBOEH_003467	1709	519	NA
PHYBOEH_003468	193	1709	NA
PHYBOEH_003469	NA	193	NA
PHYBOEH_003606	90	NA	NA
PHYBOEH_003607	2477	90	NA
PHYBOEH_003608	254	2477	NA
PHYBOEH_003609	2991	254	NA
PHYBOEH_003610	235	2991	NA
PHYBOEH_003611	145	235	NA
PHYBOEH_003612	1143	145	NA
PHYBOEH_003613	1412	1143	NA
PHYBOEH_003614	2053	1412	NA
PHYBOEH_003615	804	2053	NA
PHYBOEH_003616	730	804	NA
PHYBOEH_003617	123	730	NA
PHYBOEH_003618	117	123	NA
PHYBOEH_003619	458	117	NA
PHYBOEH_003620	895	458	NA
PHYBOEH_003621	306	895	NA
PHYBOEH_003622	82	306	NA
PHYBOEH_003623	155	82	NA
PHYBOEH_003624	479	155	NA
PHYBOEH_003625	259	479	NA
PHYBOEH_003626	204	259	NA
PHYBOEH_003627	964	204	NA
PHYBOEH_003628	NA	964	NA
PHYBOEH_003629	2272	NA	NA
PHYBOEH_003630	1031	2272	NA
PHYBOEH_003631	2016	1031	NA
PHYBOEH_003632	212	2016	NA
PHYBOEH_003633	408	212	NA
PHYBOEH_003634	146	408	NA
PHYBOEH_003635	5655	146	NA
PHYBOEH_003636	1607	5655	NA
PHYBOEH_003637	341	1607	NA
PHYBOEH_003638	253	341	NA
PHYBOEH_003639	1505	253	NA
PHYBOEH_003640	162	1505	NA
PHYBOEH_003641	610	162	NA
PHYBOEH_003642	NA	610	NA
PHYBOEH_003644	516	NA	NA
PHYBOEH_003645	756	516	NA
PHYBOEH_003646	92	756	NA
PHYBOEH_003647	4545	92	NA
PHYBOEH_003648	445	4545	NA
PHYBOEH_003649	696	445	NA
PHYBOEH_003650	137	696	NA
PHYBOEH_003651	1955	137	NA
PHYBOEH_003652	1586	1955	NA
PHYBOEH_003653	68	1586	NA
PHYBOEH_003654	232	68	NA
PHYBOEH_003655	438	232	NA
PHYBOEH_003656	56	438	NA
PHYBOEH_003657	186	56	NA
PHYBOEH_003658	16102	186	NA
PHYBOEH_003659	295	16102	NA
PHYBOEH_003660	283	295	NA
PHYBOEH_003661	194	283	NA
PHYBOEH_003662	289	194	NA
PHYBOEH_003663	167	289	NA
PHYBOEH_003664	590	167	NA
PHYBOEH_003665	2110	590	NA
PHYBOEH_003666	2887	2110	NA
PHYBOEH_003667	795	2887	NA
PHYBOEH_003668	441	795	NA
PHYBOEH_003669	1436	441	NA
PHYBOEH_003670	751	1436	NA
PHYBOEH_003671	2350	751	NA
PHYBOEH_003672	579	2350	NA
PHYBOEH_003673	151	579	NA
PHYBOEH_003674	385	151	NA
PHYBOEH_003675	95	385	NA
PHYBOEH_003676	157	95	NA
PHYBOEH_003677	4329	157	NA
PHYBOEH_003678	125	4329	NA
PHYBOEH_003679	NA	125	NA
PHYBOEH_003681	1411	NA	NA
PHYBOEH_003682	1136	1411	NA
PHYBOEH_003683	1498	1136	NA
PHYBOEH_003684	101	1498	NA
PHYBOEH_003685	5063	101	NA
PHYBOEH_003686	2680	5063	NA
PHYBOEH_003687	5456	2680	NA
PHYBOEH_003688	1647	5456	NA
PHYBOEH_003689	1382	1647	NA
PHYBOEH_003690	135	1382	NA
PHYBOEH_003691	3597	135	NA
PHYBOEH_003692	219	3597	NA
PHYBOEH_003693	70	219	NA
PHYBOEH_003694	NA	70	NA
PHYBOEH_003696	428	NA	NA
PHYBOEH_003697	324	428	NA
PHYBOEH_003698	221	324	NA
PHYBOEH_003699	95	221	NA
PHYBOEH_003700	2013	95	NA
PHYBOEH_003701	223	2013	NA
PHYBOEH_003702	579	223	NA
PHYBOEH_003703	266	579	BUSCO
PHYBOEH_003704	1920	266	NA
PHYBOEH_003705	988	1920	NA
PHYBOEH_003706	144	988	NA
PHYBOEH_003707	1374	144	NA
PHYBOEH_003708	874	1374	NA
PHYBOEH_003709	1757	874	NA
PHYBOEH_003710	138	1757	NA
PHYBOEH_003711	309	138	NA
PHYBOEH_003712	176	309	NA
PHYBOEH_003713	80	176	NA
PHYBOEH_003714	383	80	NA
PHYBOEH_003715	160	383	NA
PHYBOEH_003716	725	160	RXLR
PHYBOEH_003717	234	725	NA
PHYBOEH_003718	930	234	NA
PHYBOEH_003719	NA	930	NA
PHYBOEH_003721	97	NA	NA
PHYBOEH_003722	16899	97	NA
PHYBOEH_003723	4214	16899	NA
PHYBOEH_003724	13698	4214	NA
PHYBOEH_003725	334	13698	NA
PHYBOEH_003726	826	334	NA
PHYBOEH_003727	241	826	NA
PHYBOEH_003728	NA	241	NA
PHYBOEH_003730	352	NA	NA
PHYBOEH_003731	770	352	NA
PHYBOEH_003732	419	770	NA
PHYBOEH_003733	491	419	NA
PHYBOEH_003734	189	491	NA
PHYBOEH_003735	1037	189	NA
PHYBOEH_003736	3129	1037	NA
PHYBOEH_003737	1566	3129	NA
PHYBOEH_003738	685	1566	RXLR
PHYBOEH_003739	2113	685	NA
PHYBOEH_003740	611	2113	NA
PHYBOEH_003741	170	611	NA
PHYBOEH_003742	318	170	NA
PHYBOEH_003743	10142	318	NA
PHYBOEH_003744	128	10142	NA
PHYBOEH_003745	1770	128	NA
PHYBOEH_003746	308	1770	NA
PHYBOEH_003747	114	308	NA
PHYBOEH_003748	NA	114	NA
PHYBOEH_003749	136	NA	NA
PHYBOEH_003750	148	136	NA
PHYBOEH_003751	129	148	NA
PHYBOEH_003752	364	129	NA
PHYBOEH_003753	120	364	NA
PHYBOEH_003754	1236	120	NA
PHYBOEH_003755	6729	1236	NA
PHYBOEH_003756	4360	6729	NA
PHYBOEH_003757	4139	4360	NA
PHYBOEH_003758	348	4139	NA
PHYBOEH_003759	290	348	NA
PHYBOEH_003760	208	290	NA
PHYBOEH_003761	147	208	NA
PHYBOEH_003762	2922	147	NA
PHYBOEH_003763	1143	2922	NA
PHYBOEH_003764	NA	1143	NA
PHYBOEH_003765	2814	NA	RXLR
PHYBOEH_003766	946	2814	NA
PHYBOEH_003767	725	946	NA
PHYBOEH_003768	94	725	NA
PHYBOEH_003769	157	94	NA
PHYBOEH_003770	2306	157	NA
PHYBOEH_003771	129	2306	NA
PHYBOEH_003772	4866	129	BUSCO
PHYBOEH_003773	2864	4866	NA
PHYBOEH_003774	501	2864	NA
PHYBOEH_003775	1989	501	NA
PHYBOEH_003776	558	1989	NA
PHYBOEH_003777	1858	558	NA
PHYBOEH_003778	277	1858	NA
PHYBOEH_003779	2109	277	NA
PHYBOEH_003780	6212	2109	NA
PHYBOEH_003781	NA	6212	NA
PHYBOEH_003784	225	NA	NA
PHYBOEH_003785	348	225	NA
PHYBOEH_003786	677	348	NA
PHYBOEH_003787	514	677	NA
PHYBOEH_003788	247	514	NA
PHYBOEH_003789	852	247	NA
PHYBOEH_003790	769	852	NA
PHYBOEH_003791	188	769	NA
PHYBOEH_003792	2786	188	NA
PHYBOEH_003793	2166	2786	NA
PHYBOEH_003794	180	2166	NA
PHYBOEH_003795	364	180	BUSCO
PHYBOEH_003796	2667	364	NA
PHYBOEH_003797	1139	2667	NA
PHYBOEH_003798	169	1139	NA
PHYBOEH_003799	252	169	NA
PHYBOEH_003800	240	252	NA
PHYBOEH_003801	1184	240	NA
PHYBOEH_003802	311	1184	NA
PHYBOEH_003803	875	311	NA
PHYBOEH_003804	NA	875	NA
PHYBOEH_003873	1843	NA	NA
PHYBOEH_003874	387	1843	NA
PHYBOEH_003875	603	387	NA
PHYBOEH_003876	1273	603	NA
PHYBOEH_003877	923	1273	NA
PHYBOEH_003878	1051	923	NA
PHYBOEH_003879	845	1051	NA
PHYBOEH_003880	608	845	NA
PHYBOEH_003881	750	608	RXLR
PHYBOEH_003882	526	750	RXLR
PHYBOEH_003883	354	526	NA
PHYBOEH_003884	1218	354	NA
PHYBOEH_003885	302	1218	NA
PHYBOEH_003886	404	302	NA
PHYBOEH_003887	5977	404	NA
PHYBOEH_003888	887	5977	NA
PHYBOEH_003889	1209	887	NA
PHYBOEH_003890	901	1209	NA
PHYBOEH_003891	325	901	NA
PHYBOEH_003892	747	325	NA
PHYBOEH_003893	1680	747	NA
PHYBOEH_003894	NA	1680	RXLR
PHYBOEH_003895	165	NA	NA
PHYBOEH_003896	281	165	NA
PHYBOEH_003897	1725	281	NA
PHYBOEH_003898	422	1725	NA
PHYBOEH_003899	927	422	NA
PHYBOEH_003900	386	927	NA
PHYBOEH_003901	378	386	NA
PHYBOEH_003902	897	378	NA
PHYBOEH_003903	369	897	NA
PHYBOEH_003904	1072	369	NA
PHYBOEH_003905	128	1072	NA
PHYBOEH_003906	54	128	NA
PHYBOEH_003907	190	54	NA
PHYBOEH_003908	1663	190	NA
PHYBOEH_003909	373	1663	NA
PHYBOEH_003910	7058	373	NA
PHYBOEH_003911	13524	7058	NA
PHYBOEH_003912	261	13524	NA
PHYBOEH_003913	495	261	NA
PHYBOEH_003914	348	495	NA
PHYBOEH_003915	537	348	NA
PHYBOEH_003916	356	537	NA
PHYBOEH_003917	2185	356	NA
PHYBOEH_003918	7252	2185	NA
PHYBOEH_003919	638	7252	NA
PHYBOEH_003920	2202	638	NA
PHYBOEH_003921	109	2202	NA
PHYBOEH_003922	122	109	NA
PHYBOEH_003923	649	122	NA
PHYBOEH_003924	NA	649	NA
PHYBOEH_003926	37035	NA	RXLR
PHYBOEH_003927	7131	37035	NA
PHYBOEH_003928	393	7131	NA
PHYBOEH_003929	NA	393	NA
PHYBOEH_003932	1378	NA	NA
PHYBOEH_003933	260	1378	NA
PHYBOEH_003934	899	260	NA
PHYBOEH_003935	68	899	NA
PHYBOEH_003936	176	68	NA
PHYBOEH_003937	325	176	NA
PHYBOEH_003938	171	325	NA
PHYBOEH_003939	197	171	NA
PHYBOEH_003940	241	197	NA
PHYBOEH_003941	105	241	NA
PHYBOEH_003942	255	105	NA
PHYBOEH_003943	884	255	NA
PHYBOEH_003944	1432	884	NA
PHYBOEH_003945	371	1432	NA
PHYBOEH_003946	2695	371	NA
PHYBOEH_003947	502	2695	NA
PHYBOEH_003948	940	502	NA
PHYBOEH_003949	NA	940	NA
PHYBOEH_003950	1149	NA	NA
PHYBOEH_003951	897	1149	NA
PHYBOEH_003952	888	897	NA
PHYBOEH_003953	21161	888	NA
PHYBOEH_003954	2140	21161	NA
PHYBOEH_003955	NA	2140	NA
PHYBOEH_003956	28895	NA	NA
PHYBOEH_003957	3323	28895	NA
PHYBOEH_003958	127	3323	NA
PHYBOEH_003959	798	127	NA
PHYBOEH_003960	2211	798	NA
PHYBOEH_003961	404	2211	BUSCO
PHYBOEH_003962	209	404	NA
PHYBOEH_003963	975	209	NA
PHYBOEH_003964	1001	975	NA
PHYBOEH_003965	71	1001	NA
PHYBOEH_003966	3817	71	NA
PHYBOEH_003967	180	3817	NA
PHYBOEH_003968	1733	180	NA
PHYBOEH_003969	5752	1733	NA
PHYBOEH_003970	108	5752	NA
PHYBOEH_003971	146	108	NA
PHYBOEH_003972	12295	146	NA
PHYBOEH_003973	NA	12295	NA
PHYBOEH_003974	597	NA	NA
PHYBOEH_003975	518	597	NA
PHYBOEH_003976	111	518	NA
PHYBOEH_003977	984	111	NA
PHYBOEH_003978	186	984	NA
PHYBOEH_003979	241	186	NA
PHYBOEH_003980	128	241	NA
PHYBOEH_003981	740	128	NA
PHYBOEH_003982	2610	740	NA
PHYBOEH_003983	203	2610	NA
PHYBOEH_003984	190	203	NA
PHYBOEH_003985	219	190	BUSCO
PHYBOEH_003986	196	219	BUSCO
PHYBOEH_003987	182	196	NA
PHYBOEH_003988	319	182	NA
PHYBOEH_003989	2410	319	NA
PHYBOEH_003990	148	2410	NA
PHYBOEH_003991	184	148	NA
PHYBOEH_003992	210	184	NA
PHYBOEH_003993	213	210	NA
PHYBOEH_003994	1712	213	NA
PHYBOEH_003995	NA	1712	NA
PHYBOEH_003997	587	NA	NA
PHYBOEH_003998	480	587	NA
