geneid	fiveprime	threeprime	Class
PHYGONAP_011340	1123	1335	NA
PHYGONAP_011341	NA	1123	NA
PHYGONAP_011343	1221	NA	NA
PHYGONAP_011344	204	1221	NA
PHYGONAP_011345	NA	204	NA
PHYGONAP_011348	664	NA	NA
PHYGONAP_011349	513	664	NA
PHYGONAP_011350	1701	513	NA
PHYGONAP_011351	NA	1701	NA
PHYGONAP_011354	542	NA	NA
PHYGONAP_011355	109	542	NA
PHYGONAP_011356	NA	109	NA
PHYGONAP_011359	NA	NA	NA
PHYGONAP_011362	120	NA	NA
PHYGONAP_011363	NA	120	NA
PHYGONAP_011364	328	NA	NA
PHYGONAP_011365	982	328	NA
PHYGONAP_011366	NA	982	NA
PHYGONAP_011372	NA	NA	RXLR
PHYGONAP_011373	5142	NA	NA
PHYGONAP_011374	NA	5142	NA
PHYGONAP_011375	NA	NA	NA
PHYGONAP_011377	1881	NA	NA
PHYGONAP_011378	NA	1881	NA
PHYGONAP_011381	135	NA	NA
PHYGONAP_011382	NA	135	NA
PHYGONAP_011384	71	NA	NA
PHYGONAP_011385	NA	71	NA
PHYGONAP_011389	202	NA	NA
PHYGONAP_011390	1086	202	NA
PHYGONAP_011391	223	1086	NA
PHYGONAP_011392	415	223	NA
PHYGONAP_011393	NA	415	NA
PHYGONAP_011396	NA	NA	NA
PHYGONAP_011409	NA	NA	NA
PHYGONAP_011411	138	NA	NA
PHYGONAP_011412	NA	138	NA
PHYGONAP_011414	136	NA	NA
PHYGONAP_011415	215	136	NA
PHYGONAP_011416	210	215	NA
PHYGONAP_011417	NA	210	NA
PHYGONAP_011418	104	NA	NA
PHYGONAP_011419	389	104	NA
PHYGONAP_011420	478	389	NA
PHYGONAP_011421	276	478	NA
PHYGONAP_011422	NA	276	NA
PHYGONAP_011424	1652	NA	NA
PHYGONAP_011425	196	1652	NA
PHYGONAP_011426	NA	196	NA
PHYGONAP_011428	342	NA	NA
PHYGONAP_011429	1604	342	NA
PHYGONAP_011430	NA	1604	NA
PHYGONAP_011431	707	NA	NA
PHYGONAP_011432	NA	707	NA
PHYGONAP_011434	1124	NA	NA
PHYGONAP_011435	160	1124	NA
PHYGONAP_011436	NA	160	NA
PHYGONAP_011442	156	NA	NA
PHYGONAP_011443	520	156	NA
PHYGONAP_011444	NA	520	NA
PHYGONAP_011447	1126	NA	NA
PHYGONAP_011448	80	1126	NA
PHYGONAP_011449	511	80	NA
PHYGONAP_011450	1111	511	NA
PHYGONAP_011451	NA	1111	NA
PHYGONAP_011455	863	NA	NA
PHYGONAP_011456	904	863	NA
PHYGONAP_011457	NA	904	NA
PHYGONAP_011460	1892	NA	NA
PHYGONAP_011461	127	1892	NA
PHYGONAP_011462	180	127	NA
PHYGONAP_011463	NA	180	NA
PHYGONAP_011471	150	NA	NA
PHYGONAP_011472	58	150	NA
PHYGONAP_011473	NA	58	NA
PHYGONAP_011474	1738	NA	NA
PHYGONAP_011475	84	1738	NA
PHYGONAP_011476	293	84	NA
PHYGONAP_011477	NA	293	NA
PHYGONAP_011479	158	NA	NA
PHYGONAP_011480	219	158	NA
PHYGONAP_011481	NA	219	NA
PHYGONAP_011483	1297	NA	NA
PHYGONAP_011484	787	1297	NA
PHYGONAP_011485	828	787	NA
PHYGONAP_011486	369	828	NA
PHYGONAP_011487	NA	369	NA
PHYGONAP_011490	911	NA	NA
PHYGONAP_011491	NA	911	NA
PHYGONAP_011492	149	NA	NA
PHYGONAP_011493	3992	149	NA
PHYGONAP_011494	NA	3992	NA
PHYGONAP_011495	NA	NA	NA
PHYGONAP_011497	2205	NA	NA
PHYGONAP_011498	NA	2205	NA
PHYGONAP_011499	1356	NA	NA
PHYGONAP_011500	NA	1356	NA
PHYGONAP_011502	9	NA	NA
PHYGONAP_011503	147	9	NA
PHYGONAP_011504	262	147	NA
PHYGONAP_011505	87	262	NA
PHYGONAP_011506	NA	87	NA
PHYGONAP_011510	2481	NA	NA
PHYGONAP_011511	731	2481	NA
PHYGONAP_011512	804	731	NA
PHYGONAP_011513	NA	804	NA
PHYGONAP_011517	66	NA	NA
PHYGONAP_011518	1266	66	NA
PHYGONAP_011519	NA	1266	NA
PHYGONAP_011520	311	NA	NA
PHYGONAP_011521	85	311	NA
PHYGONAP_011522	NA	85	NA
PHYGONAP_011525	675	NA	NA
PHYGONAP_011526	NA	675	NA
PHYGONAP_011529	NA	NA	NA
PHYGONAP_011531	2815	NA	NA
PHYGONAP_011532	NA	2815	NA
PHYGONAP_011533	60	NA	NA
PHYGONAP_011534	1373	60	NA
PHYGONAP_011535	513	1373	NA
PHYGONAP_011536	618	513	NA
PHYGONAP_011537	NA	618	NA
PHYGONAP_011538	1222	NA	NA
PHYGONAP_011539	172	1222	NA
PHYGONAP_011540	337	172	NA
PHYGONAP_011541	NA	337	NA
PHYGONAP_011557	1315	NA	NA
PHYGONAP_011558	280	1315	NA
PHYGONAP_011559	NA	280	RXLR
PHYGONAP_011560	NA	NA	NA
PHYGONAP_011561	788	NA	NA
PHYGONAP_011562	NA	788	NA
PHYGONAP_011564	71	NA	NA
PHYGONAP_011565	NA	71	NA
PHYGONAP_011566	112	NA	NA
PHYGONAP_011567	248	112	NA
PHYGONAP_011568	NA	248	NA
PHYGONAP_011569	5734	NA	RXLR
PHYGONAP_011570	NA	5734	NA
PHYGONAP_011574	507	NA	NA
PHYGONAP_011575	84	507	NA
PHYGONAP_011576	491	84	NA
PHYGONAP_011577	NA	491	NA
PHYGONAP_011578	1338	NA	NA
PHYGONAP_011579	166	1338	NA
PHYGONAP_011580	300	166	NA
PHYGONAP_011581	NA	300	NA
PHYGONAP_011594	1557	NA	NA
PHYGONAP_011595	NA	1557	NA
PHYGONAP_011596	NA	NA	NA
PHYGONAP_011597	536	NA	NA
PHYGONAP_011598	NA	536	NA
PHYGONAP_011599	328	NA	NA
PHYGONAP_011600	1289	328	NA
PHYGONAP_011601	NA	1289	NA
PHYGONAP_011603	491	NA	NA
PHYGONAP_011604	NA	491	NA
PHYGONAP_011608	65	NA	NA
PHYGONAP_011609	133	65	NA
PHYGONAP_011610	1725	133	NA
PHYGONAP_011611	NA	1725	NA
PHYGONAP_011613	207	NA	NA
PHYGONAP_011614	1571	207	NA
PHYGONAP_011615	161	1571	BUSCO
PHYGONAP_011616	NA	161	NA
PHYGONAP_011618	429	NA	NA
PHYGONAP_011619	224	429	NA
PHYGONAP_011620	1831	224	NA
PHYGONAP_011621	NA	1831	NA
PHYGONAP_011627	NA	NA	NA
PHYGONAP_011630	265	NA	NA
PHYGONAP_011631	690	265	NA
PHYGONAP_011632	NA	690	NA
PHYGONAP_011634	554	NA	NA
PHYGONAP_011635	NA	554	NA
PHYGONAP_011638	NA	NA	NA
PHYGONAP_011640	2030	NA	NA
PHYGONAP_011641	82	2030	NA
PHYGONAP_011642	NA	82	NA
PHYGONAP_011646	310	NA	NA
PHYGONAP_011647	264	310	NA
PHYGONAP_011648	548	264	NA
PHYGONAP_011649	NA	548	NA
PHYGONAP_011651	479	NA	NA
PHYGONAP_011652	128	479	NA
PHYGONAP_011653	522	128	NA
PHYGONAP_011654	NA	522	NA
PHYGONAP_011655	1070	NA	NA
PHYGONAP_011656	125	1070	NA
PHYGONAP_011657	111	125	BUSCO
PHYGONAP_011658	NA	111	NA
PHYGONAP_011659	1007	NA	NA
PHYGONAP_011660	147	1007	NA
PHYGONAP_011661	NA	147	NA
PHYGONAP_011674	1273	NA	NA
PHYGONAP_011675	70	1273	NA
PHYGONAP_011676	NA	70	NA
PHYGONAP_011679	140	NA	NA
PHYGONAP_011680	30	140	NA
PHYGONAP_011681	363	30	NA
PHYGONAP_011682	228	363	NA
PHYGONAP_011683	NA	228	NA
PHYGONAP_011684	101	NA	NA
PHYGONAP_011685	801	101	NA
PHYGONAP_011686	174	801	NA
PHYGONAP_011687	268	174	NA
PHYGONAP_011688	NA	268	NA
PHYGONAP_011691	199	NA	NA
PHYGONAP_011692	631	199	NA
PHYGONAP_011693	NA	631	NA
PHYGONAP_011696	361	NA	NA
PHYGONAP_011697	NA	361	NA
PHYGONAP_011700	1306	NA	NA
PHYGONAP_011701	NA	1306	NA
PHYGONAP_011704	337	NA	NA
PHYGONAP_011705	192	337	NA
PHYGONAP_011706	NA	192	RXLR
PHYGONAP_011707	2625	NA	NA
PHYGONAP_011708	NA	2625	NA
PHYGONAP_011725	NA	NA	NA
PHYGONAP_011726	3838	NA	NA
PHYGONAP_011727	894	3838	NA
PHYGONAP_011728	50	894	NA
PHYGONAP_011729	NA	50	NA
PHYGONAP_011731	84	NA	NA
PHYGONAP_011732	NA	84	NA
PHYGONAP_011734	486	NA	NA
PHYGONAP_011735	323	486	NA
PHYGONAP_011736	255	323	NA
PHYGONAP_011737	NA	255	NA
PHYGONAP_011739	1106	NA	NA
PHYGONAP_011740	254	1106	NA
PHYGONAP_011741	102	254	NA
PHYGONAP_011742	NA	102	NA
PHYGONAP_011744	6	NA	NA
PHYGONAP_011745	NA	6	NA
PHYGONAP_011747	209	NA	NA
PHYGONAP_011748	NA	209	NA
PHYGONAP_011749	388	NA	NA
PHYGONAP_011750	186	388	NA
PHYGONAP_011751	707	186	NA
PHYGONAP_011752	NA	707	NA
PHYGONAP_011756	1361	NA	NA
PHYGONAP_011757	67	1361	NA
PHYGONAP_011758	NA	67	NA
PHYGONAP_011773	NA	NA	NA
PHYGONAP_011775	103	NA	NA
PHYGONAP_011776	NA	103	NA
PHYGONAP_011777	NA	NA	NA
PHYGONAP_011780	NA	NA	NA
PHYGONAP_011782	270	NA	NA
PHYGONAP_011783	76	270	NA
PHYGONAP_011784	175	76	NA
PHYGONAP_011785	NA	175	NA
PHYGONAP_011788	715	NA	NA
PHYGONAP_011789	132	715	NA
PHYGONAP_011790	524	132	NA
PHYGONAP_011791	NA	524	NA
PHYGONAP_011793	431	NA	NA
PHYGONAP_011794	210	431	NA
PHYGONAP_011795	188	210	NA
PHYGONAP_011796	362	188	NA
PHYGONAP_011797	NA	362	NA
PHYGONAP_011798	NA	NA	NA
PHYGONAP_011801	91	NA	NA
PHYGONAP_011802	742	91	NA
PHYGONAP_011803	NA	742	NA
PHYGONAP_011804	2805	NA	NA
PHYGONAP_011805	NA	2805	NA
PHYGONAP_011816	NA	NA	NA
PHYGONAP_011817	3382	NA	NA
PHYGONAP_011818	215	3382	NA
PHYGONAP_011819	NA	215	NA
PHYGONAP_011822	856	NA	NA
PHYGONAP_011823	NA	856	NA
PHYGONAP_011824	45	NA	NA
PHYGONAP_011825	101	45	NA
PHYGONAP_011826	NA	101	NA
PHYGONAP_011827	NA	NA	NA
PHYGONAP_011828	25	NA	NA
PHYGONAP_011829	NA	25	NA
PHYGONAP_011830	276	NA	NA
PHYGONAP_011831	713	276	NA
PHYGONAP_011832	NA	713	NA
PHYGONAP_011833	NA	NA	NA
PHYGONAP_011835	211	NA	NA
PHYGONAP_011836	113	211	NA
PHYGONAP_011837	NA	113	NA
PHYGONAP_011838	1000	NA	NA
PHYGONAP_011839	NA	1000	NA
PHYGONAP_011843	627	NA	NA
PHYGONAP_011844	143	627	NA
PHYGONAP_011845	290	143	NA
PHYGONAP_011846	NA	290	NA
PHYGONAP_011850	89	NA	NA
PHYGONAP_011851	NA	89	NA
PHYGONAP_011852	100	NA	NA
PHYGONAP_011853	NA	100	NA
PHYGONAP_011854	763	NA	NA
PHYGONAP_011855	NA	763	NA
PHYGONAP_011858	1890	NA	NA
PHYGONAP_011859	1444	1890	NA
PHYGONAP_011860	NA	1444	NA
PHYGONAP_011862	1655	NA	NA
PHYGONAP_011863	NA	1655	NA
PHYGONAP_011868	125	NA	NA
PHYGONAP_011869	NA	125	NA
PHYGONAP_011870	227	NA	NA
PHYGONAP_011871	1193	227	NA
PHYGONAP_011872	855	1193	NA
PHYGONAP_011873	594	855	NA
PHYGONAP_011874	NA	594	NA
PHYGONAP_011877	NA	NA	NA
PHYGONAP_011881	NA	NA	NA
PHYGONAP_011883	24	NA	NA
PHYGONAP_011884	168	24	NA
PHYGONAP_011885	NA	168	NA
PHYGONAP_011887	1763	NA	NA
PHYGONAP_011888	270	1763	NA
PHYGONAP_011889	NA	270	NA
PHYGONAP_011890	42	NA	NA
PHYGONAP_011891	NA	42	NA
PHYGONAP_011902	NA	NA	NA
PHYGONAP_011904	123	NA	NA
PHYGONAP_011905	466	123	NA
PHYGONAP_011906	2086	466	NA
PHYGONAP_011907	NA	2086	NA
PHYGONAP_011908	NA	NA	NA
PHYGONAP_011910	NA	NA	NA
PHYGONAP_011911	153	NA	NA
PHYGONAP_011912	411	153	NA
PHYGONAP_011913	346	411	NA
PHYGONAP_011914	NA	346	NA
PHYGONAP_011915	586	NA	NA
PHYGONAP_011916	223	586	NA
PHYGONAP_011917	185	223	NA
PHYGONAP_011918	NA	185	NA
PHYGONAP_011920	79	NA	NA
PHYGONAP_011921	136	79	NA
PHYGONAP_011922	NA	136	NA
PHYGONAP_011924	NA	NA	NA
PHYGONAP_011926	1140	NA	NA
PHYGONAP_011927	675	1140	NA
PHYGONAP_011928	NA	675	NA
PHYGONAP_011930	NA	NA	NA
PHYGONAP_011931	840	NA	NA
PHYGONAP_011932	NA	840	NA
PHYGONAP_011934	2396	NA	NA
PHYGONAP_011935	NA	2396	NA
PHYGONAP_011936	NA	NA	NA
PHYGONAP_011937	27	NA	NA
PHYGONAP_011938	4348	27	NA
PHYGONAP_011939	NA	4348	NA
PHYGONAP_011940	564	NA	NA
PHYGONAP_011941	1067	564	NA
PHYGONAP_011942	NA	1067	NA
PHYGONAP_011944	NA	NA	NA
PHYGONAP_011946	39	NA	NA
PHYGONAP_011947	252	39	NA
PHYGONAP_011948	NA	252	NA
PHYGONAP_011950	191	NA	NA
PHYGONAP_011951	264	191	NA
PHYGONAP_011952	NA	264	NA
PHYGONAP_011998	477	NA	NA
PHYGONAP_011999	425	477	NA
PHYGONAP_012000	NA	425	NA
PHYGONAP_012001	NA	NA	NA
PHYGONAP_012002	NA	NA	NA
PHYGONAP_012005	130	NA	NA
PHYGONAP_012006	178	130	NA
PHYGONAP_012007	NA	178	NA
PHYGONAP_012009	NA	NA	NA
PHYGONAP_012010	623	NA	NA
PHYGONAP_012011	1039	623	NA
PHYGONAP_012012	NA	1039	NA
PHYGONAP_012019	NA	NA	NA
PHYGONAP_012020	114	NA	NA
PHYGONAP_012021	NA	114	NA
PHYGONAP_012023	106	NA	NA
PHYGONAP_012024	NA	106	NA
PHYGONAP_012025	185	NA	NA
PHYGONAP_012026	894	185	NA
PHYGONAP_012027	447	894	RXLR
PHYGONAP_012028	NA	447	NA
PHYGONAP_012031	NA	NA	NA
PHYGONAP_012032	522	NA	NA
PHYGONAP_012033	167	522	NA
PHYGONAP_012034	286	167	NA
PHYGONAP_012035	NA	286	RXLR
PHYGONAP_012038	900	NA	NA
PHYGONAP_012039	256	900	NA
PHYGONAP_012040	989	256	NA
PHYGONAP_012041	NA	989	NA
PHYGONAP_012043	565	NA	NA
PHYGONAP_012044	547	565	NA
PHYGONAP_012045	39	547	NA
PHYGONAP_012046	NA	39	NA
PHYGONAP_012047	NA	NA	NA
PHYGONAP_012058	NA	NA	NA
PHYGONAP_012060	70	NA	NA
PHYGONAP_012061	78	70	NA
PHYGONAP_012062	628	78	NA
PHYGONAP_012063	259	628	NA
PHYGONAP_012064	NA	259	NA
PHYGONAP_012066	NA	NA	NA
PHYGONAP_012068	NA	NA	NA
PHYGONAP_012069	1671	NA	NA
PHYGONAP_012070	NA	1671	NA
PHYGONAP_012073	1587	NA	NA
PHYGONAP_012074	112	1587	NA
PHYGONAP_012075	NA	112	NA
PHYGONAP_012077	NA	NA	NA
PHYGONAP_012082	166	NA	NA
PHYGONAP_012083	2293	166	NA
PHYGONAP_012084	633	2293	NA
PHYGONAP_012085	NA	633	NA
PHYGONAP_012087	68	NA	NA
PHYGONAP_012088	364	68	NA
PHYGONAP_012089	NA	364	NA
PHYGONAP_012090	NA	NA	NA
PHYGONAP_012091	51	NA	NA
PHYGONAP_012092	212	51	NA
PHYGONAP_012093	399	212	NA
PHYGONAP_012094	NA	399	NA
PHYGONAP_012095	1187	NA	NA
PHYGONAP_012096	289	1187	NA
PHYGONAP_012097	579	289	NA
PHYGONAP_012098	613	579	NA
PHYGONAP_012099	NA	613	NA
PHYGONAP_012100	NA	NA	NA
PHYGONAP_012117	NA	NA	NA
PHYGONAP_012120	NA	NA	NA
PHYGONAP_012122	964	NA	NA
PHYGONAP_012123	648	964	NA
PHYGONAP_012124	NA	648	NA
PHYGONAP_012126	315	NA	NA
PHYGONAP_012127	439	315	NA
PHYGONAP_012128	NA	439	NA
PHYGONAP_012129	396	NA	NA
PHYGONAP_012130	890	396	NA
PHYGONAP_012131	NA	890	RXLR
PHYGONAP_012132	660	NA	NA
PHYGONAP_012133	1413	660	NA
PHYGONAP_012134	NA	1413	NA
PHYGONAP_012145	320	NA	NA
PHYGONAP_012146	133	320	NA
PHYGONAP_012147	264	133	NA
PHYGONAP_012148	258	264	NA
PHYGONAP_012149	152	258	NA
PHYGONAP_012150	NA	152	RXLR
PHYGONAP_012151	328	NA	NA
PHYGONAP_012152	NA	328	NA
PHYGONAP_012153	NA	NA	NA
PHYGONAP_012154	1703	NA	NA
PHYGONAP_012155	NA	1703	NA
PHYGONAP_012157	161	NA	NA
PHYGONAP_012158	15	161	NA
PHYGONAP_012159	NA	15	NA
PHYGONAP_012160	204	NA	NA
PHYGONAP_012161	244	204	NA
PHYGONAP_012162	359	244	NA
PHYGONAP_012163	NA	359	NA
PHYGONAP_012165	120	NA	NA
PHYGONAP_012166	100	120	NA
PHYGONAP_012167	NA	100	NA
PHYGONAP_012169	128	NA	NA
PHYGONAP_012170	1309	128	NA
PHYGONAP_012171	NA	1309	NA
PHYGONAP_012179	NA	NA	NA
PHYGONAP_012181	662	NA	NA
PHYGONAP_012182	104	662	NA
PHYGONAP_012183	1130	104	NA
PHYGONAP_012184	NA	1130	NA
PHYGONAP_012186	NA	NA	NA
PHYGONAP_012187	1358	NA	NA
PHYGONAP_012188	NA	1358	NA
PHYGONAP_012189	222	NA	NA
PHYGONAP_012190	NA	222	NA
PHYGONAP_012191	NA	NA	NA
PHYGONAP_012195	136	NA	NA
PHYGONAP_012196	NA	136	NA
PHYGONAP_012197	NA	NA	NA
PHYGONAP_012199	1244	NA	NA
PHYGONAP_012200	165	1244	NA
PHYGONAP_012201	700	165	NA
PHYGONAP_012202	NA	700	NA
PHYGONAP_012211	264	NA	BUSCO
PHYGONAP_012212	340	264	NA
PHYGONAP_012213	392	340	NA
PHYGONAP_012214	NA	392	NA
PHYGONAP_012215	NA	NA	NA
PHYGONAP_012216	204	NA	NA
PHYGONAP_012217	124	204	NA
PHYGONAP_012218	NA	124	NA
PHYGONAP_012221	NA	NA	NA
PHYGONAP_012223	4172	NA	NA
PHYGONAP_012224	NA	4172	NA
PHYGONAP_012225	896	NA	NA
PHYGONAP_012226	NA	896	NA
PHYGONAP_012228	NA	NA	NA
PHYGONAP_012229	557	NA	NA
PHYGONAP_012230	NA	557	NA
PHYGONAP_012231	177	NA	NA
PHYGONAP_012232	91	177	NA
PHYGONAP_012233	NA	91	NA
PHYGONAP_012242	859	NA	NA
PHYGONAP_012243	NA	859	RXLR
PHYGONAP_012245	NA	NA	NA
PHYGONAP_012246	87	NA	NA
PHYGONAP_012247	929	87	NA
PHYGONAP_012248	NA	929	NA
PHYGONAP_012251	122	NA	NA
PHYGONAP_012252	NA	122	NA
PHYGONAP_012254	644	NA	NA
PHYGONAP_012255	153	644	NA
PHYGONAP_012256	NA	153	NA
PHYGONAP_012257	965	NA	NA
PHYGONAP_012258	NA	965	NA
PHYGONAP_012261	178	NA	NA
PHYGONAP_012262	899	178	NA
PHYGONAP_012263	48	899	NA
PHYGONAP_012264	NA	48	NA
PHYGONAP_012274	709	NA	NA
PHYGONAP_012275	826	709	NA
PHYGONAP_012276	118	826	NA
PHYGONAP_012277	429	118	NA
PHYGONAP_012278	NA	429	NA
PHYGONAP_012279	398	NA	NA
PHYGONAP_012280	305	398	NA
PHYGONAP_012281	151	305	NA
PHYGONAP_012282	145	151	NA
PHYGONAP_012283	NA	145	NA
PHYGONAP_012285	117	NA	NA
PHYGONAP_012286	1484	117	NA
PHYGONAP_012287	725	1484	NA
PHYGONAP_012288	NA	725	NA
PHYGONAP_012289	NA	NA	NA
PHYGONAP_012290	118	NA	NA
PHYGONAP_012291	184	118	NA
PHYGONAP_012292	NA	184	NA
PHYGONAP_012293	NA	NA	NA
PHYGONAP_012294	NA	NA	NA
PHYGONAP_012295	422	NA	NA
PHYGONAP_012296	NA	422	NA
PHYGONAP_012327	NA	NA	BUSCO
PHYGONAP_012329	82	NA	NA
PHYGONAP_012330	322	82	NA
PHYGONAP_012331	NA	322	NA
PHYGONAP_012332	97	NA	NA
PHYGONAP_012333	NA	97	NA
PHYGONAP_012334	141	NA	NA
PHYGONAP_012335	312	141	NA
PHYGONAP_012336	NA	312	NA
PHYGONAP_012337	142	NA	NA
PHYGONAP_012338	282	142	NA
PHYGONAP_012339	NA	282	NA
PHYGONAP_012340	NA	NA	NA
PHYGONAP_012342	2106	NA	NA
PHYGONAP_012343	NA	2106	NA
PHYGONAP_012344	87	NA	NA
PHYGONAP_012345	NA	87	NA
PHYGONAP_012356	NA	NA	NA
PHYGONAP_012357	138	NA	NA
PHYGONAP_012358	NA	138	NA
PHYGONAP_012360	278	NA	NA
PHYGONAP_012361	NA	278	NA
PHYGONAP_012363	115	NA	NA
PHYGONAP_012364	12	115	NA
PHYGONAP_012365	299	12	NA
PHYGONAP_012366	81	299	NA
PHYGONAP_012367	NA	81	NA
PHYGONAP_012368	NA	NA	NA
PHYGONAP_012369	1702	NA	NA
PHYGONAP_012370	1222	1702	NA
PHYGONAP_012371	NA	1222	NA
PHYGONAP_012372	1976	NA	NA
PHYGONAP_012373	NA	1976	NA
PHYGONAP_012374	82	NA	NA
PHYGONAP_012375	393	82	NA
PHYGONAP_012376	NA	393	NA
PHYGONAP_012385	NA	NA	NA
PHYGONAP_012387	170	NA	NA
PHYGONAP_012388	1696	170	NA
PHYGONAP_012389	NA	1696	NA
PHYGONAP_012391	1071	NA	NA
PHYGONAP_012392	154	1071	NA
PHYGONAP_012393	NA	154	NA
PHYGONAP_012394	1540	NA	NA
PHYGONAP_012395	68	1540	NA
PHYGONAP_012396	NA	68	NA
PHYGONAP_012398	NA	NA	NA
PHYGONAP_012399	NA	NA	NA
PHYGONAP_012400	NA	NA	NA
PHYGONAP_012403	79	NA	NA
PHYGONAP_012404	NA	79	NA
PHYGONAP_012405	213	NA	NA
PHYGONAP_012406	287	213	NA
PHYGONAP_012407	311	287	NA
PHYGONAP_012408	NA	311	NA
PHYGONAP_012409	1291	NA	NA
PHYGONAP_012410	675	1291	NA
PHYGONAP_012411	304	675	NA
PHYGONAP_012412	303	304	NA
PHYGONAP_012413	NA	303	NA
PHYGONAP_012415	717	NA	NA
PHYGONAP_012416	NA	717	NA
PHYGONAP_012417	NA	NA	NA
PHYGONAP_012418	545	NA	NA
PHYGONAP_012419	1190	545	NA
PHYGONAP_012420	150	1190	NA
PHYGONAP_012421	NA	150	NA
PHYGONAP_012422	127	NA	NA
PHYGONAP_012423	197	127	NA
PHYGONAP_012424	90	197	NA
PHYGONAP_012425	NA	90	NA
PHYGONAP_012427	3287	NA	NA
PHYGONAP_012428	NA	3287	NA
PHYGONAP_012429	258	NA	NA
PHYGONAP_012430	NA	258	NA
PHYGONAP_012442	1305	NA	NA
PHYGONAP_012443	1246	1305	NA
PHYGONAP_012444	NA	1246	NA
PHYGONAP_012445	1114	NA	NA
PHYGONAP_012446	1363	1114	NA
PHYGONAP_012447	NA	1363	NA
PHYGONAP_012448	NA	NA	NA
PHYGONAP_012451	156	NA	NA
PHYGONAP_012452	2345	156	NA
PHYGONAP_012453	210	2345	NA
PHYGONAP_012454	NA	210	NA
PHYGONAP_012455	153	NA	NA
PHYGONAP_012456	688	153	NA
PHYGONAP_012457	246	688	NA
PHYGONAP_012458	NA	246	NA
PHYGONAP_012459	522	NA	NA
PHYGONAP_012460	247	522	NA
PHYGONAP_012461	1090	247	NA
PHYGONAP_012462	352	1090	NA
PHYGONAP_012463	396	352	NA
PHYGONAP_012464	NA	396	NA
PHYGONAP_012476	658	NA	NA
PHYGONAP_012477	297	658	NA
PHYGONAP_012478	NA	297	NA
PHYGONAP_012479	NA	NA	NA
PHYGONAP_012480	228	NA	NA
PHYGONAP_012481	41	228	NA
PHYGONAP_012482	NA	41	NA
PHYGONAP_012483	656	NA	NA
PHYGONAP_012484	2395	656	NA
PHYGONAP_012485	NA	2395	NA
PHYGONAP_012486	1549	NA	NA
PHYGONAP_012487	548	1549	NA
PHYGONAP_012488	NA	548	NA
PHYGONAP_012490	276	NA	NA
PHYGONAP_012491	NA	276	NA
PHYGONAP_012492	NA	NA	NA
PHYGONAP_012494	199	NA	NA
PHYGONAP_012495	NA	199	NA
PHYGONAP_012497	380	NA	NA
PHYGONAP_012498	NA	380	NA
PHYGONAP_012511	NA	NA	NA
PHYGONAP_012512	899	NA	NA
PHYGONAP_012513	350	899	NA
PHYGONAP_012514	326	350	NA
PHYGONAP_012515	NA	326	NA
PHYGONAP_012516	88	NA	NA
PHYGONAP_012517	NA	88	NA
PHYGONAP_012519	762	NA	NA
PHYGONAP_012520	594	762	NA
PHYGONAP_012521	697	594	NA
PHYGONAP_012522	NA	697	NA
PHYGONAP_012523	941	NA	NA
PHYGONAP_012524	284	941	NA
PHYGONAP_012525	449	284	NA
PHYGONAP_012526	1046	449	NA
PHYGONAP_012527	NA	1046	NA
PHYGONAP_012528	135	NA	NA
PHYGONAP_012529	212	135	NA
PHYGONAP_012530	684	212	NA
PHYGONAP_012531	NA	684	NA
PHYGONAP_012536	394	NA	NA
PHYGONAP_012537	179	394	BUSCO
PHYGONAP_012538	148	179	BUSCO
PHYGONAP_012539	118	148	NA
PHYGONAP_012540	NA	118	NA
PHYGONAP_012541	NA	NA	RXLR
PHYGONAP_012542	NA	NA	NA
PHYGONAP_012543	36	NA	NA
PHYGONAP_012544	NA	36	NA
PHYGONAP_012545	125	NA	NA
PHYGONAP_012546	NA	125	NA
PHYGONAP_012547	NA	NA	NA
PHYGONAP_012548	NA	NA	NA
PHYGONAP_012549	906	NA	NA
PHYGONAP_012550	NA	906	NA
PHYGONAP_012563	578	NA	NA
PHYGONAP_012564	NA	578	NA
PHYGONAP_012565	NA	NA	NA
PHYGONAP_012566	1356	NA	NA
PHYGONAP_012567	1066	1356	NA
PHYGONAP_012568	352	1066	NA
PHYGONAP_012569	NA	352	NA
PHYGONAP_012570	2749	NA	NA
PHYGONAP_012571	NA	2749	NA
PHYGONAP_012572	95	NA	NA
PHYGONAP_012573	768	95	NA
PHYGONAP_012574	322	768	NA
PHYGONAP_012575	NA	322	NA
PHYGONAP_012576	1115	NA	NA
PHYGONAP_012577	NA	1115	NA
PHYGONAP_012590	NA	NA	NA
PHYGONAP_012591	367	NA	NA
PHYGONAP_012592	NA	367	NA
PHYGONAP_012594	467	NA	NA
PHYGONAP_012595	NA	467	NA
PHYGONAP_012598	68	NA	NA
PHYGONAP_012599	39	68	NA
PHYGONAP_012600	334	39	NA
PHYGONAP_012601	NA	334	NA
PHYGONAP_012602	NA	NA	NA
PHYGONAP_012603	1111	NA	NA
PHYGONAP_012604	NA	1111	NA
PHYGONAP_012606	NA	NA	NA
PHYGONAP_012613	622	NA	NA
PHYGONAP_012614	148	622	NA
PHYGONAP_012615	NA	148	NA
PHYGONAP_012616	1532	NA	NA
PHYGONAP_012617	1429	1532	NA
PHYGONAP_012618	NA	1429	NA
PHYGONAP_012619	130	NA	NA
PHYGONAP_012620	234	130	NA
PHYGONAP_012621	461	234	NA
