#ID	Bhattacharjee2006
PHYALNI_005773-T1	N
PHYALNI_005774-T1	N
PHYALNI_005777-T1	N
PHYALNI_005778-T1	N
PHYALNI_005779-T1	N
PHYALNI_005780-T1	N
PHYALNI_005781-T1	N
PHYALNI_005782-T1	N
PHYALNI_005783-T1	N
PHYALNI_005784-T1	N
PHYALNI_005785-T1	N
PHYALNI_005786-T1	N
PHYALNI_005787-T1	N
PHYALNI_005788-T1	N
PHYALNI_005789-T1	N
PHYALNI_005790-T1	N
PHYALNI_005791-T1	N
PHYALNI_005792-T1	N
PHYALNI_005793-T1	N
PHYALNI_005794-T1	N
PHYALNI_005795-T1	N
PHYALNI_005796-T1	N
PHYALNI_005797-T1	N
PHYALNI_005798-T1	N
PHYALNI_005799-T1	N
PHYALNI_005800-T1	N
PHYALNI_005801-T1	N
PHYALNI_005802-T1	N
PHYALNI_005803-T1	N
PHYALNI_005804-T1	N
PHYALNI_005805-T1	N
PHYALNI_005806-T1	N
PHYALNI_005807-T1	N
PHYALNI_005808-T1	N
PHYALNI_005809-T1	N
PHYALNI_005810-T1	N
PHYALNI_005811-T1	N
PHYALNI_005812-T1	N
PHYALNI_005813-T1	N
PHYALNI_005814-T1	N
PHYALNI_005815-T1	N
PHYALNI_005816-T1	N
PHYALNI_005817-T1	N
PHYALNI_005818-T1	N
PHYALNI_005819-T1	N
PHYALNI_005820-T1	N
PHYALNI_005821-T1	N
PHYALNI_005822-T1	N
PHYALNI_005823-T1	N
PHYALNI_005824-T1	N
PHYALNI_005825-T1	N
PHYALNI_005826-T1	N
PHYALNI_005827-T1	N
PHYALNI_005828-T1	N
PHYALNI_005829-T1	N
PHYALNI_005830-T1	N
PHYALNI_005831-T1	N
PHYALNI_005832-T1	N
PHYALNI_005833-T1	N
PHYALNI_005834-T1	N
PHYALNI_005835-T1	N
PHYALNI_005836-T1	N
PHYALNI_005837-T1	N
PHYALNI_005838-T1	N
PHYALNI_005839-T1	N
PHYALNI_005840-T1	N
PHYALNI_005841-T1	N
PHYALNI_005842-T1	N
PHYALNI_005843-T1	Y
PHYALNI_005844-T1	N
PHYALNI_005845-T1	N
PHYALNI_005846-T1	N
PHYALNI_005847-T1	N
PHYALNI_005848-T1	N
PHYALNI_005849-T1	N
PHYALNI_005850-T1	N
PHYALNI_005851-T1	N
PHYALNI_005852-T1	N
PHYALNI_005853-T1	N
PHYALNI_005854-T1	N
PHYALNI_005855-T1	N
PHYALNI_005856-T1	N
PHYALNI_005857-T1	N
PHYALNI_005858-T1	N
PHYALNI_005859-T1	N
PHYALNI_005860-T1	N
PHYALNI_005861-T1	Y
PHYALNI_005862-T1	Y
PHYALNI_005863-T1	N
PHYALNI_005864-T1	Y
PHYALNI_005865-T1	N
PHYALNI_005866-T1	N
PHYALNI_005867-T1	N
PHYALNI_005868-T1	N
PHYALNI_005869-T1	N
PHYALNI_005870-T1	N
PHYALNI_005871-T1	N
PHYALNI_005872-T1	N
PHYALNI_005873-T1	N
PHYALNI_005874-T1	N
PHYALNI_005875-T1	N
PHYALNI_005876-T1	N
PHYALNI_005877-T1	N
PHYALNI_005878-T1	N
PHYALNI_005879-T1	N
PHYALNI_005880-T1	N
PHYALNI_005881-T1	N
PHYALNI_005882-T1	N
PHYALNI_005883-T1	N
PHYALNI_005884-T1	N
PHYALNI_005885-T1	N
PHYALNI_005886-T1	N
PHYALNI_005887-T1	N
PHYALNI_005888-T1	N
PHYALNI_005889-T1	N
PHYALNI_005890-T1	N
PHYALNI_005891-T1	N
PHYALNI_005892-T1	N
PHYALNI_005893-T1	N
PHYALNI_005894-T1	N
PHYALNI_005895-T1	N
PHYALNI_005896-T1	N
PHYALNI_005897-T1	N
PHYALNI_005898-T1	N
PHYALNI_005899-T1	N
PHYALNI_005900-T1	N
PHYALNI_005901-T1	N
PHYALNI_005902-T1	N
PHYALNI_005903-T1	N
PHYALNI_005904-T1	N
PHYALNI_005905-T1	N
PHYALNI_005906-T1	N
PHYALNI_005907-T1	N
PHYALNI_005908-T1	N
PHYALNI_005909-T1	N
PHYALNI_005910-T1	N
PHYALNI_005911-T1	N
PHYALNI_005912-T1	N
PHYALNI_005913-T1	N
PHYALNI_005914-T1	N
PHYALNI_005915-T1	N
PHYALNI_005916-T1	N
PHYALNI_005917-T1	N
PHYALNI_005918-T1	N
PHYALNI_005919-T1	N
PHYALNI_005920-T1	N
PHYALNI_005921-T1	N
PHYALNI_005922-T1	N
PHYALNI_005923-T1	N
PHYALNI_005924-T1	N
PHYALNI_005925-T1	N
PHYALNI_005926-T1	N
PHYALNI_005927-T1	N
PHYALNI_005928-T1	N
PHYALNI_005929-T1	N
PHYALNI_005930-T1	N
PHYALNI_005931-T1	N
PHYALNI_005932-T1	N
PHYALNI_005933-T1	N
PHYALNI_005934-T1	N
PHYALNI_005935-T1	N
PHYALNI_005936-T1	N
PHYALNI_005937-T1	N
PHYALNI_005938-T1	Y
PHYALNI_005939-T1	N
PHYALNI_005940-T1	Y
PHYALNI_005941-T1	N
PHYALNI_005942-T1	N
PHYALNI_005943-T1	N
PHYALNI_005944-T1	N
PHYALNI_005945-T1	N
PHYALNI_005946-T1	N
PHYALNI_005947-T1	N
PHYALNI_005948-T1	N
PHYALNI_005949-T1	N
PHYALNI_005950-T1	N
PHYALNI_005951-T1	N
PHYALNI_005952-T1	N
PHYALNI_005953-T1	N
PHYALNI_005954-T1	N
PHYALNI_005955-T1	N
PHYALNI_005956-T1	N
PHYALNI_005957-T1	N
PHYALNI_005958-T1	N
PHYALNI_005959-T1	N
PHYALNI_005960-T1	N
PHYALNI_005961-T1	N
PHYALNI_005962-T1	N
PHYALNI_005963-T1	N
PHYALNI_005964-T1	N
PHYALNI_005965-T1	N
PHYALNI_005966-T1	N
PHYALNI_005967-T1	N
PHYALNI_005968-T1	N
PHYALNI_005969-T1	N
PHYALNI_005970-T1	N
PHYALNI_005971-T1	N
PHYALNI_005972-T1	N
PHYALNI_005973-T1	N
PHYALNI_005974-T1	N
PHYALNI_005975-T1	N
PHYALNI_005976-T1	N
PHYALNI_005977-T1	N
PHYALNI_005978-T1	N
PHYALNI_005979-T1	N
PHYALNI_005980-T1	N
PHYALNI_005981-T1	N
PHYALNI_005982-T1	N
PHYALNI_005983-T1	N
PHYALNI_005984-T1	N
PHYALNI_005985-T1	N
PHYALNI_005986-T1	N
PHYALNI_005987-T1	N
PHYALNI_005988-T1	N
PHYALNI_005989-T1	N
PHYALNI_005991-T1	N
PHYALNI_005992-T1	N
PHYALNI_005993-T1	N
PHYALNI_005994-T1	N
PHYALNI_005995-T1	N
PHYALNI_005996-T1	N
PHYALNI_005997-T1	N
PHYALNI_005998-T1	N
PHYALNI_005999-T1	N
PHYALNI_006000-T1	N
PHYALNI_006001-T1	N
PHYALNI_006002-T1	N
PHYALNI_006003-T1	N
PHYALNI_006004-T1	N
PHYALNI_006005-T1	N
PHYALNI_006006-T1	N
PHYALNI_006007-T1	N
PHYALNI_006008-T1	N
PHYALNI_006009-T1	N
PHYALNI_006010-T1	N
PHYALNI_006011-T1	N
PHYALNI_006012-T1	N
PHYALNI_006013-T1	N
PHYALNI_006014-T1	N
PHYALNI_006015-T1	N
PHYALNI_006016-T1	N
PHYALNI_006017-T1	N
PHYALNI_006018-T1	N
PHYALNI_006019-T1	N
PHYALNI_006020-T1	N
PHYALNI_006021-T1	N
PHYALNI_006022-T1	N
PHYALNI_006023-T1	N
PHYALNI_006024-T1	N
PHYALNI_006025-T1	N
PHYALNI_006026-T1	N
PHYALNI_006027-T1	N
PHYALNI_006028-T1	N
PHYALNI_006029-T1	N
PHYALNI_006030-T1	N
PHYALNI_006031-T1	N
PHYALNI_006032-T1	N
PHYALNI_006033-T1	N
PHYALNI_006034-T1	N
PHYALNI_006035-T1	N
PHYALNI_006036-T1	N
PHYALNI_006037-T1	N
PHYALNI_006038-T1	N
PHYALNI_006039-T1	N
PHYALNI_006040-T1	N
PHYALNI_006041-T1	N
PHYALNI_006042-T1	N
PHYALNI_006043-T1	N
PHYALNI_006044-T1	N
PHYALNI_006045-T1	N
PHYALNI_006046-T1	N
PHYALNI_006047-T1	N
PHYALNI_006048-T1	N
PHYALNI_006049-T1	N
PHYALNI_006050-T1	N
PHYALNI_006051-T1	N
PHYALNI_006052-T1	N
PHYALNI_006053-T1	N
PHYALNI_006054-T1	N
PHYALNI_006055-T1	N
PHYALNI_006056-T1	N
PHYALNI_006057-T1	N
PHYALNI_006058-T1	N
PHYALNI_006059-T1	N
PHYALNI_006060-T1	N
PHYALNI_006061-T1	N
PHYALNI_006062-T1	N
PHYALNI_006063-T1	N
PHYALNI_006064-T1	N
PHYALNI_006065-T1	N
PHYALNI_006066-T1	N
PHYALNI_006067-T1	N
PHYALNI_006068-T1	N
PHYALNI_006069-T1	N
PHYALNI_006070-T1	N
PHYALNI_006071-T1	N
PHYALNI_006072-T1	N
PHYALNI_006073-T1	N
PHYALNI_006074-T1	N
PHYALNI_006075-T1	N
PHYALNI_006076-T1	N
PHYALNI_006077-T1	N
PHYALNI_006078-T1	N
PHYALNI_006079-T1	N
PHYALNI_006080-T1	N
PHYALNI_006081-T1	N
PHYALNI_006082-T1	N
PHYALNI_006083-T1	N
PHYALNI_006084-T1	N
PHYALNI_006085-T1	N
PHYALNI_006086-T1	N
PHYALNI_006087-T1	N
PHYALNI_006088-T1	N
PHYALNI_006089-T1	N
PHYALNI_006090-T1	N
PHYALNI_006091-T1	N
PHYALNI_006092-T1	N
PHYALNI_006093-T1	Y
PHYALNI_006094-T1	N
PHYALNI_006095-T1	N
PHYALNI_006096-T1	N
PHYALNI_006097-T1	N
PHYALNI_006098-T1	Y
PHYALNI_006099-T1	N
PHYALNI_006100-T1	Y
PHYALNI_006101-T1	N
PHYALNI_006102-T1	N
PHYALNI_006103-T1	N
PHYALNI_006104-T1	N
PHYALNI_006105-T1	N
PHYALNI_006106-T1	N
PHYALNI_006107-T1	N
PHYALNI_006108-T1	N
PHYALNI_006109-T1	N
PHYALNI_006110-T1	N
PHYALNI_006111-T1	Y
PHYALNI_006112-T1	N
PHYALNI_006113-T1	N
PHYALNI_006114-T1	N
PHYALNI_006115-T1	N
PHYALNI_006116-T1	Y
PHYALNI_006117-T1	Y
PHYALNI_006118-T1	N
PHYALNI_006119-T1	N
PHYALNI_006120-T1	N
PHYALNI_006121-T1	N
PHYALNI_006122-T1	N
PHYALNI_006123-T1	N
PHYALNI_006124-T1	N
PHYALNI_006125-T1	N
PHYALNI_006126-T1	N
PHYALNI_006127-T1	N
PHYALNI_006128-T1	N
PHYALNI_006129-T1	N
PHYALNI_006130-T1	N
PHYALNI_006131-T1	N
PHYALNI_006132-T1	N
PHYALNI_006133-T1	N
PHYALNI_006134-T1	N
PHYALNI_006135-T1	N
PHYALNI_006136-T1	N
PHYALNI_006137-T1	N
PHYALNI_006138-T1	N
PHYALNI_006139-T1	N
PHYALNI_006140-T1	N
PHYALNI_006141-T1	N
PHYALNI_006142-T1	N
PHYALNI_006143-T1	N
PHYALNI_006144-T1	N
PHYALNI_006145-T1	N
PHYALNI_006146-T1	N
PHYALNI_006147-T1	N
PHYALNI_006148-T1	N
PHYALNI_006149-T1	N
PHYALNI_006150-T1	N
PHYALNI_006151-T1	N
PHYALNI_006152-T1	N
PHYALNI_006153-T1	N
PHYALNI_006154-T1	N
PHYALNI_006155-T1	N
PHYALNI_006156-T1	N
PHYALNI_006157-T1	N
PHYALNI_006158-T1	N
PHYALNI_006159-T1	N
PHYALNI_006160-T1	N
PHYALNI_006161-T1	N
PHYALNI_006162-T1	N
PHYALNI_006163-T1	Y
PHYALNI_006164-T1	N
PHYALNI_006165-T1	N
PHYALNI_006166-T1	N
PHYALNI_006167-T1	N
PHYALNI_006168-T1	N
PHYALNI_006169-T1	N
PHYALNI_006170-T1	N
PHYALNI_006171-T1	N
PHYALNI_006172-T1	N
PHYALNI_006173-T1	N
PHYALNI_006174-T1	Y
PHYALNI_006175-T1	N
PHYALNI_006176-T1	N
PHYALNI_006177-T1	N
PHYALNI_006178-T1	N
PHYALNI_006179-T1	N
PHYALNI_006180-T1	N
PHYALNI_006181-T1	N
PHYALNI_006182-T1	N
PHYALNI_006183-T1	N
PHYALNI_006184-T1	N
PHYALNI_006185-T1	N
PHYALNI_006186-T1	N
PHYALNI_006187-T1	N
PHYALNI_006188-T1	N
PHYALNI_006189-T1	Y
PHYALNI_006190-T1	N
PHYALNI_006191-T1	N
PHYALNI_006192-T1	N
PHYALNI_006193-T1	N
PHYALNI_006194-T1	N
PHYALNI_006195-T1	N
PHYALNI_006196-T1	N
PHYALNI_006197-T1	N
PHYALNI_006198-T1	N
PHYALNI_006199-T1	N
PHYALNI_006200-T1	N
PHYALNI_006201-T1	N
PHYALNI_006202-T1	N
PHYALNI_006203-T1	N
PHYALNI_006204-T1	N
PHYALNI_006205-T1	N
PHYALNI_006206-T1	N
PHYALNI_006207-T1	N
PHYALNI_006208-T1	N
PHYALNI_006209-T1	N
PHYALNI_006210-T1	N
PHYALNI_006211-T1	N
PHYALNI_006212-T1	N
PHYALNI_006213-T1	N
PHYALNI_006214-T1	N
PHYALNI_006215-T1	N
PHYALNI_006216-T1	N
PHYALNI_006217-T1	N
PHYALNI_006218-T1	N
PHYALNI_006219-T1	N
PHYALNI_006220-T1	N
PHYALNI_006221-T1	N
PHYALNI_006222-T1	N
PHYALNI_006223-T1	N
PHYALNI_006224-T1	N
PHYALNI_006225-T1	N
PHYALNI_006226-T1	N
PHYALNI_006227-T1	N
PHYALNI_006228-T1	N
PHYALNI_006229-T1	N
PHYALNI_006230-T1	N
PHYALNI_006231-T1	N
PHYALNI_006232-T1	N
PHYALNI_006233-T1	N
PHYALNI_006234-T1	N
PHYALNI_006235-T1	N
PHYALNI_006236-T1	N
PHYALNI_006237-T1	N
PHYALNI_006238-T1	N
PHYALNI_006239-T1	N
PHYALNI_006240-T1	N
PHYALNI_006241-T1	N
PHYALNI_006242-T1	N
PHYALNI_006243-T1	N
PHYALNI_006244-T1	N
PHYALNI_006245-T1	N
PHYALNI_006246-T1	N
PHYALNI_006247-T1	N
PHYALNI_006248-T1	N
PHYALNI_006249-T1	N
PHYALNI_006250-T1	N
PHYALNI_006251-T1	N
PHYALNI_006252-T1	N
PHYALNI_006253-T1	N
PHYALNI_006254-T1	N
PHYALNI_006255-T1	N
PHYALNI_006256-T1	N
PHYALNI_006257-T1	N
PHYALNI_006258-T1	N
PHYALNI_006259-T1	N
PHYALNI_006260-T1	N
PHYALNI_006261-T1	N
PHYALNI_006262-T1	N
PHYALNI_006263-T1	N
PHYALNI_006264-T1	N
PHYALNI_006265-T1	N
PHYALNI_006266-T1	N
PHYALNI_006267-T1	N
PHYALNI_006268-T1	N
PHYALNI_006269-T1	N
PHYALNI_006270-T1	N
PHYALNI_006271-T1	N
PHYALNI_006272-T1	Y
PHYALNI_006273-T1	Y
PHYALNI_006274-T1	N
PHYALNI_006275-T1	N
PHYALNI_006276-T1	N
PHYALNI_006277-T1	N
PHYALNI_006278-T1	N
PHYALNI_006279-T1	N
PHYALNI_006280-T1	N
PHYALNI_006281-T1	N
PHYALNI_006282-T1	N
PHYALNI_006283-T1	N
PHYALNI_006284-T1	Y
PHYALNI_006285-T1	N
PHYALNI_006286-T1	N
PHYALNI_006287-T1	N
PHYALNI_006288-T1	N
PHYALNI_006289-T1	N
PHYALNI_006290-T1	N
PHYALNI_006291-T1	N
PHYALNI_006292-T1	N
PHYALNI_006293-T1	N
PHYALNI_006294-T1	N
PHYALNI_006295-T1	N
PHYALNI_006296-T1	N
PHYALNI_006297-T1	N
PHYALNI_006298-T1	N
PHYALNI_006299-T1	N
PHYALNI_006300-T1	N
PHYALNI_006301-T1	N
PHYALNI_006302-T1	N
PHYALNI_006303-T1	N
PHYALNI_006304-T1	N
PHYALNI_006305-T1	N
PHYALNI_006306-T1	N
PHYALNI_006307-T1	N
PHYALNI_006308-T1	N
PHYALNI_006309-T1	N
PHYALNI_006310-T1	N
PHYALNI_006311-T1	N
PHYALNI_006312-T1	N
PHYALNI_006313-T1	N
PHYALNI_006314-T1	N
PHYALNI_006315-T1	N
PHYALNI_006316-T1	N
PHYALNI_006317-T1	N
PHYALNI_006318-T1	N
PHYALNI_006319-T1	N
PHYALNI_006320-T1	N
PHYALNI_006321-T1	N
PHYALNI_006322-T1	N
PHYALNI_006323-T1	N
PHYALNI_006324-T1	N
PHYALNI_006325-T1	N
PHYALNI_006326-T1	N
PHYALNI_006327-T1	N
PHYALNI_006328-T1	N
PHYALNI_006329-T1	N
PHYALNI_006330-T1	N
PHYALNI_006331-T1	N
PHYALNI_006332-T1	N
PHYALNI_006333-T1	N
PHYALNI_006334-T1	N
PHYALNI_006335-T1	N
PHYALNI_006336-T1	N
PHYALNI_006337-T1	N
PHYALNI_006338-T1	Y
PHYALNI_006339-T1	N
PHYALNI_006340-T1	N
PHYALNI_006341-T1	N
PHYALNI_006342-T1	N
PHYALNI_006343-T1	N
PHYALNI_006344-T1	N
PHYALNI_006345-T1	N
PHYALNI_006346-T1	N
PHYALNI_006347-T1	N
PHYALNI_006348-T1	N
PHYALNI_006349-T1	N
PHYALNI_006350-T1	N
PHYALNI_006351-T1	Y
PHYALNI_006352-T1	N
PHYALNI_006353-T1	Y
PHYALNI_006354-T1	N
PHYALNI_006355-T1	N
PHYALNI_006356-T1	N
PHYALNI_006357-T1	N
PHYALNI_006358-T1	N
PHYALNI_006359-T1	N
PHYALNI_006360-T1	N
PHYALNI_006361-T1	N
PHYALNI_006362-T1	N
PHYALNI_006363-T1	N
PHYALNI_006364-T1	N
PHYALNI_006365-T1	N
PHYALNI_006366-T1	N
PHYALNI_006367-T1	N
PHYALNI_006368-T1	N
PHYALNI_006369-T1	N
PHYALNI_006370-T1	N
PHYALNI_006371-T1	N
PHYALNI_006372-T1	N
PHYALNI_006373-T1	N
PHYALNI_006374-T1	N
PHYALNI_006375-T1	N
PHYALNI_006376-T1	N
PHYALNI_006377-T1	N
PHYALNI_006378-T1	N
PHYALNI_006379-T1	N
PHYALNI_006380-T1	N
PHYALNI_006381-T1	N
PHYALNI_006382-T1	N
PHYALNI_006383-T1	N
PHYALNI_006384-T1	N
PHYALNI_006385-T1	N
PHYALNI_006386-T1	N
PHYALNI_006387-T1	N
PHYALNI_006388-T1	N
PHYALNI_006389-T1	N
PHYALNI_006390-T1	N
PHYALNI_006391-T1	N
PHYALNI_006392-T1	N
PHYALNI_006393-T1	N
PHYALNI_006394-T1	N
PHYALNI_006395-T1	N
PHYALNI_006396-T1	N
PHYALNI_006397-T1	N
PHYALNI_006398-T1	N
PHYALNI_006399-T1	N
PHYALNI_006400-T1	N
PHYALNI_006401-T1	Y
PHYALNI_006402-T1	N
PHYALNI_006403-T1	N
PHYALNI_006404-T1	N
PHYALNI_006405-T1	N
PHYALNI_006406-T1	N
PHYALNI_006407-T1	N
PHYALNI_006408-T1	N
PHYALNI_006409-T1	N
PHYALNI_006410-T1	N
PHYALNI_006411-T1	N
PHYALNI_006412-T1	N
PHYALNI_006413-T1	N
PHYALNI_006414-T1	N
PHYALNI_006415-T1	N
PHYALNI_006416-T1	N
PHYALNI_006417-T1	N
PHYALNI_006418-T1	N
PHYALNI_006419-T1	N
PHYALNI_006420-T1	N
PHYALNI_006421-T1	N
PHYALNI_006422-T1	N
PHYALNI_006423-T1	N
PHYALNI_006424-T1	N
PHYALNI_006425-T1	N
PHYALNI_006426-T1	N
PHYALNI_006427-T1	N
PHYALNI_006428-T1	N
PHYALNI_006429-T1	N
PHYALNI_006430-T1	N
PHYALNI_006431-T1	N
PHYALNI_006432-T1	N
PHYALNI_006433-T1	N
PHYALNI_006434-T1	N
PHYALNI_006435-T1	N
PHYALNI_006436-T1	N
PHYALNI_006437-T1	N
PHYALNI_006438-T1	N
PHYALNI_006439-T1	N
PHYALNI_006440-T1	N
PHYALNI_006441-T1	N
PHYALNI_006442-T1	N
PHYALNI_006443-T1	N
PHYALNI_006444-T1	N
PHYALNI_006445-T1	N
PHYALNI_006446-T1	N
PHYALNI_006447-T1	N
PHYALNI_006448-T1	Y
PHYALNI_006449-T1	N
PHYALNI_006450-T1	N
PHYALNI_006451-T1	N
PHYALNI_006452-T1	N
PHYALNI_006453-T1	N
PHYALNI_006454-T1	N
PHYALNI_006455-T1	N
PHYALNI_006456-T1	N
PHYALNI_006457-T1	N
PHYALNI_006458-T1	N
PHYALNI_006459-T1	N
PHYALNI_006460-T1	N
PHYALNI_006461-T1	N
PHYALNI_006462-T1	N
PHYALNI_006463-T1	N
PHYALNI_006464-T1	N
PHYALNI_006465-T1	N
PHYALNI_006466-T1	N
PHYALNI_006467-T1	N
PHYALNI_006468-T1	N
PHYALNI_006469-T1	Y
PHYALNI_006470-T1	N
PHYALNI_006471-T1	N
PHYALNI_006472-T1	N
PHYALNI_006473-T1	N
PHYALNI_006474-T1	N
PHYALNI_006475-T1	N
PHYALNI_006476-T1	N
PHYALNI_006477-T1	N
PHYALNI_006478-T1	N
PHYALNI_006479-T1	Y
PHYALNI_006480-T1	N
PHYALNI_006481-T1	N
PHYALNI_006482-T1	N
PHYALNI_006483-T1	N
PHYALNI_006484-T1	N
PHYALNI_006485-T1	N
PHYALNI_006486-T1	N
PHYALNI_006487-T1	N
PHYALNI_006488-T1	N
PHYALNI_006489-T1	N
PHYALNI_006490-T1	N
PHYALNI_006491-T1	N
PHYALNI_006492-T1	N
PHYALNI_006493-T1	N
PHYALNI_006494-T1	N
PHYALNI_006495-T1	N
PHYALNI_006496-T1	N
PHYALNI_006497-T1	N
PHYALNI_006498-T1	N
PHYALNI_006499-T1	N
PHYALNI_006500-T1	N
PHYALNI_006501-T1	N
PHYALNI_006502-T1	N
PHYALNI_006503-T1	N
PHYALNI_006504-T1	N
PHYALNI_006505-T1	N
PHYALNI_006506-T1	N
PHYALNI_006507-T1	N
PHYALNI_006508-T1	N
PHYALNI_006509-T1	N
PHYALNI_006510-T1	N
PHYALNI_006511-T1	N
PHYALNI_006512-T1	N
PHYALNI_006513-T1	N
PHYALNI_006514-T1	N
PHYALNI_006515-T1	N
PHYALNI_006516-T1	N
PHYALNI_006517-T1	N
PHYALNI_006518-T1	N
PHYALNI_006519-T1	N
PHYALNI_006520-T1	N
PHYALNI_006521-T1	N
PHYALNI_006522-T1	N
PHYALNI_006523-T1	N
PHYALNI_006524-T1	N
PHYALNI_006525-T1	N
PHYALNI_006526-T1	N
PHYALNI_006527-T1	N
PHYALNI_006528-T1	N
PHYALNI_006529-T1	N
PHYALNI_006530-T1	N
PHYALNI_006531-T1	N
PHYALNI_006532-T1	N
PHYALNI_006533-T1	N
PHYALNI_006534-T1	N
PHYALNI_006535-T1	N
PHYALNI_006536-T1	N
PHYALNI_006537-T1	N
PHYALNI_006538-T1	N
PHYALNI_006539-T1	N
PHYALNI_006540-T1	N
PHYALNI_006541-T1	N
PHYALNI_006542-T1	N
PHYALNI_006543-T1	N
PHYALNI_006544-T1	N
PHYALNI_006545-T1	N
PHYALNI_006546-T1	N
PHYALNI_006547-T1	N
PHYALNI_006548-T1	N
PHYALNI_006549-T1	N
PHYALNI_006550-T1	N
PHYALNI_006551-T1	N
PHYALNI_006552-T1	N
PHYALNI_006553-T1	N
PHYALNI_006554-T1	N
PHYALNI_006555-T1	N
PHYALNI_006556-T1	N
PHYALNI_006557-T1	N
PHYALNI_006558-T1	N
PHYALNI_006559-T1	N
PHYALNI_006560-T1	N
PHYALNI_006561-T1	N
PHYALNI_006562-T1	N
PHYALNI_006563-T1	N
PHYALNI_006564-T1	N
PHYALNI_006565-T1	N
PHYALNI_006566-T1	N
PHYALNI_006567-T1	N
PHYALNI_006568-T1	N
PHYALNI_006569-T1	N
PHYALNI_006570-T1	N
PHYALNI_006571-T1	N
PHYALNI_006572-T1	N
PHYALNI_006573-T1	N
PHYALNI_006574-T1	N
PHYALNI_006575-T1	N
PHYALNI_006576-T1	Y
PHYALNI_006577-T1	Y
PHYALNI_006578-T1	N
PHYALNI_006579-T1	N
PHYALNI_006580-T1	N
PHYALNI_006581-T1	N
PHYALNI_006582-T1	N
PHYALNI_006583-T1	N
PHYALNI_006584-T1	N
PHYALNI_006585-T1	N
PHYALNI_006586-T1	N
PHYALNI_006587-T1	N
PHYALNI_006588-T1	N
PHYALNI_006589-T1	N
PHYALNI_006590-T1	N
PHYALNI_006591-T1	N
PHYALNI_006592-T1	N
PHYALNI_006593-T1	N
PHYALNI_006594-T1	N
PHYALNI_006595-T1	N
PHYALNI_006596-T1	N
PHYALNI_006597-T1	N
PHYALNI_006598-T1	N
PHYALNI_006599-T1	N
PHYALNI_006600-T1	N
PHYALNI_006601-T1	N
PHYALNI_006602-T1	N
PHYALNI_006603-T1	N
PHYALNI_006604-T1	N
PHYALNI_006605-T1	N
PHYALNI_006606-T1	N
PHYALNI_006607-T1	N
PHYALNI_006608-T1	N
PHYALNI_006609-T1	N
PHYALNI_006610-T1	N
PHYALNI_006611-T1	N
PHYALNI_006612-T1	N
PHYALNI_006613-T1	N
PHYALNI_006614-T1	N
PHYALNI_006615-T1	N
PHYALNI_006616-T1	N
PHYALNI_006617-T1	N
PHYALNI_006618-T1	N
PHYALNI_006619-T1	N
PHYALNI_006620-T1	N
PHYALNI_006621-T1	N
PHYALNI_006622-T1	N
PHYALNI_006623-T1	N
PHYALNI_006624-T1	Y
PHYALNI_006625-T1	Y
PHYALNI_006626-T1	N
PHYALNI_006627-T1	N
PHYALNI_006628-T1	N
PHYALNI_006629-T1	N
PHYALNI_006630-T1	N
PHYALNI_006631-T1	N
PHYALNI_006632-T1	N
PHYALNI_006633-T1	N
PHYALNI_006634-T1	N
PHYALNI_006635-T1	N
PHYALNI_006636-T1	N
PHYALNI_006637-T1	N
PHYALNI_006638-T1	N
PHYALNI_006639-T1	N
PHYALNI_006640-T1	N
PHYALNI_006641-T1	N
PHYALNI_006642-T1	N
PHYALNI_006643-T1	N
PHYALNI_006644-T1	N
PHYALNI_006645-T1	N
PHYALNI_006646-T1	N
PHYALNI_006647-T1	N
PHYALNI_006648-T1	N
PHYALNI_006649-T1	N
PHYALNI_006650-T1	N
PHYALNI_006651-T1	N
PHYALNI_006652-T1	N
PHYALNI_006653-T1	N
PHYALNI_006654-T1	N
PHYALNI_006655-T1	N
PHYALNI_006656-T1	N
PHYALNI_006657-T1	N
PHYALNI_006658-T1	N
PHYALNI_006659-T1	N
PHYALNI_006660-T1	N
PHYALNI_006661-T1	N
PHYALNI_006662-T1	N
PHYALNI_006663-T1	N
PHYALNI_006664-T1	N
PHYALNI_006665-T1	N
PHYALNI_006666-T1	N
PHYALNI_006667-T1	N
PHYALNI_006668-T1	N
PHYALNI_006669-T1	N
PHYALNI_006670-T1	N
PHYALNI_006671-T1	N
PHYALNI_006672-T1	N
PHYALNI_006673-T1	N
PHYALNI_006674-T1	N
PHYALNI_006675-T1	N
PHYALNI_006676-T1	N
PHYALNI_006677-T1	N
PHYALNI_006678-T1	N
PHYALNI_006679-T1	N
PHYALNI_006680-T1	N
PHYALNI_006681-T1	N
PHYALNI_006682-T1	N
PHYALNI_006683-T1	N
PHYALNI_006684-T1	N
PHYALNI_006685-T1	N
PHYALNI_006686-T1	N
PHYALNI_006687-T1	N
PHYALNI_006688-T1	N
PHYALNI_006689-T1	N
PHYALNI_006690-T1	N
PHYALNI_006691-T1	N
PHYALNI_006692-T1	N
PHYALNI_006693-T1	N
PHYALNI_006694-T1	N
PHYALNI_006695-T1	N
PHYALNI_006696-T1	N
PHYALNI_006697-T1	N
PHYALNI_006698-T1	N
PHYALNI_006699-T1	N
PHYALNI_006700-T1	N
PHYALNI_006701-T1	N
PHYALNI_006702-T1	N
PHYALNI_006703-T1	N
PHYALNI_006704-T1	N
PHYALNI_006705-T1	N
